ID_Filial;Tipo;Servico;ID_Prestador;NF;Observacao;Valor;Solicitação;nr_Pedido;Status_Compra;Data_Solicitacao;Data_Entrega;Natureza da Solicitacao;Usuarios;Status_Solicitacao;
1;;;;62187;;52,42;913;13594;;28/12/2022;03/01/2023;;1853;APROVADA
1;;;;1487260;;371;918;13613;;04/01/2023;05/01/2023;;1852;APROVADA
28;;;;26773;;3536;919;13630;;04/01/2023;10/01/2023;;1852;APROVADA
28;;;;273942;;1616,64;920;13631;;04/01/2023;11/01/2023;;1852;APROVADA
1;;;;225464;;819,63;921;13762;;05/01/2023;19/01/2023;;1853;APROVADA
1;;;;;DANFE NF 69857 OS MATERIAIS JA FORAM ENTREGUES NA CIDADE MATARAZZO;38547,54;922;;;05/01/2023;;NAO TEM PEDIDO;1853;APROVADA
28;;;;471355;;1668,03;927;13683;;09/01/2023;13/01/2023;;1852;APROVADA
9;;;;1778;MATERIAL JA SUBSTITUIDO SEGUE NUMERO DE NF 1778;109;930;13662;;10/01/2023;10/01/2023;;1850;APROVADA
1;;;;;NF 127796  O MATERIAL JA FOI ENTREGUE NA CIDADE MATARAZZO;1764;931;13758;;10/01/2023;19/01/2023;;1853;APROVADA
1;;;;;NF 127989 O MATERIAL JA FOI ENTREGUE NA CIDADE MATARAZZO;1764;932;13759;;10/01/2023;19/01/2023;;1853;APROVADA
1;;;;;NF 128166;1764;933;13760;;10/01/2023;19/01/2023;;1853;APROVADA
25;;;;1443;MATERIAL JA COMPRADO E SUBSTITUIDO NF 1443;109;936;13666;;10/01/2023;11/01/2023;;1850;APROVADA
1;;;;1797;ESPECIFICACOES ENVIADO POR EMAIL;460;940;13685;;11/01/2023;20/01/2023;;1850;APROVADA
22;;;;110;MATERIAL JA SUBSTITUIDO EM LOJA NF110;200;941;13675;;11/01/2023;11/01/2023;;1850;APROVADA
28;;;;5491;;1353,82;949;13697;;09/01/2023;16/01/2023;;1852;APROVADA
1;;;;224743;;1216,6;951;13693;;12/01/2023;16/01/2023;;1853;APROVADA
28;;;;472807;;2096,34;952;13745;;12/01/2023;19/01/2023;;1852;APROVADA
1;;;;1118;DANFE NF 1118 O MATERIAL JA FOI ENTREGUE;350;954;13690;;13/01/2023;16/01/2023;;1853;APROVADA
1;;;;;;1343,4;957;;;13/01/2023;;NAO TEM PEDIDO;1853;APROVADA
9;;;;1070;FAVOR SEGUIR A COMPRA DO MODELO ENVIADO POR EMAIL;1234,8;958;14070;;16/01/2023;15/02/2023;;1850;APROVADA
1;;;;;DANFE NF 128883 O MATERIAL JA FOI ENTREGUE;4008,42;966;;;17/01/2023;;NAO TEM PEDIDO;1853;APROVADA
1;;;;215468;;5361,86;968;13763;;17/01/2023;19/01/2023;;1853;APROVADA
11;;;;;PRODUTO JA COMPRADO NF 2867 ENVIDA POR EMAIL;2148;974;13736;;18/01/2023;19/01/2023;;1850;APROVADA
9;;;;11260;MODELOS APROVADOS PELO GERENTE ENVIADO POR EMAIL;4106,11;976;13819;;19/01/2023;02/02/2023;;1850;APROVADA
8;;;;11394;MODELOS REQUISITADOS PELO GERENTE ENVIADO POR EMAIL;206,59;977;13898;;19/01/2023;02/02/2023;;1850;APROVADA
9;;;;;MATERIAL JA INSTALADO NF 431 ENVIADA POR EMAIL;410;979;13747;;19/01/2023;19/01/2023;;1850;APROVADA
25;;;;836;MATERIA JA INSTALADO NF 836 ENVIADO POR EMAIL;1005,5;980;13793;;19/01/2023;23/01/2023;;1850;APROVADA
25;;;;36639;MATERIAL JA ENTREGUE NF 36639 ENVIADA POR EMAIL;1972;982;13783;;20/01/2023;23/01/2023;;1850;APROVADA
13;;;;2630;FAVOR SEGUIR O MESMO MODELO QUE JA USAMOS EM TODAS AS NOSSAS LOJAS;823,52;984;13801;;20/01/2023;13/02/2023;;1850;APROVADA
1;;;;1803;NF 1803 O MATERIAL JA FOI ENTREGUE;920;985;13797;;20/01/2023;24/01/2023;;1853;APROVADA
1;;;;4037;MODELOS ENVIADO POR EMAIL;600;986;13885;;23/01/2023;31/01/2023;;1850;APROVADA
1;;;;127652;MODELO ENVIADO POR EMAIL;259,98;988;13876;;23/01/2023;31/01/2023;;1850;APROVADA
5;;;;324021;MODELO ENVIADO POR EMAIL;1410;989;13942;;24/01/2023;07/02/2023;;1850;APROVADA
19;;;;14837;MODELO ENVIADO POR EMAIL;401,28;990;14067;;24/01/2023;15/02/2023;;1850;APROVADA
11;;;;2087404;MODELO E METRAGEM ENVIADO POR EMAIL;208,05;991;13948;;24/01/2023;07/02/2023;;1850;APROVADA
9;;;;900;MODELO ENVIADO POR EMAIL;330;992;13886;;24/01/2023;31/01/2023;;1850;APROVADA
1;;;;5357;;136;994;13903;;24/01/2023;02/02/2023;;1853;APROVADA
1;;;;100265;;61,59;995;13846;;24/01/2023;30/01/2023;;1853;APROVADA
22;;;;;ENVIADO POR EMAIL;257,35;1000;;;26/01/2023;;NAO TEM PEDIDO;1850;APROVADA
1;AQUISICAO;MATERIAIS;10408;11671887;ENVIADO POR EMAIL;506,7;1001;13901;;26/01/2023;02/02/2023;;1850;APROVADA
28;;;;476082;;1954,97;1003;13953;;20/01/2023;07/02/2023;;1852;APROVADA
25;;;;2911;MATERIAL JA INSTALADO NF 2911 ENVIADA POR EMAIL;1600;1005;13860;;27/01/2023;30/01/2023;;1850;APROVADA
1;;;;;NF 44177 O MATERIAL JA FOI ENTREGUE;453,6;1006;;;27/01/2023;;NAO TEM PEDIDO;1853;APROVADA
1;;;;448442;;4017,44;1009;13981;;31/01/2023;08/02/2023;;1851;APROVADA
1;;;;268066;;6788,4;1010;13967;;31/01/2023;10/02/2023;;1851;APROVADA
402;;;;;;4328,6;1013;;;01/02/2023;;NAO TEM PEDIDO;1853;APROVADA
19;;;;433;LINK ENVIADO POR EMAIL;6,68;1014;13976;;01/02/2023;08/02/2023;;1850;APROVADA
28;;;;902400;;1092,81;1017;13934;;02/02/2023;06/02/2023;;1852;APROVADA
1;;;;259343;;179,7;1019;13964;;02/02/2023;08/02/2023;;1853;APROVADA
28;;;;;;10737,5;1020;;;03/02/2023;;NAO TEM PEDIDO;1853;APROVADA
1;;;;4592;NF 4592 O MATERIAL JA FOI ENTREGUE;500,52;1022;13949;;03/02/2023;07/02/2023;;1853;APROVADA
1;;;;3260;NF 3260 O PRODUTO JA FOI ENTREGUE;1600;1023;13945;;03/02/2023;07/02/2023;;1853;APROVADA
1;;;;194083;;3425,67;1030;14035;;07/02/2023;14/02/2023;;1853;APROVADA
25;;;;397;;239,7;1035;14021;;08/02/2023;13/02/2023;;1853;APROVADA
28;;;;;;748;1038;13986;;08/02/2023;08/02/2023;;1853;APROVADA
402;;;;13031;;450;1039;13992;;08/02/2023;09/02/2023;;1853;APROVADA
1;;;;44357; NF 44357 O MATERIAL JA FOI ENTREGUE NO GALPAO;748;1040;13990;;08/02/2023;09/02/2023;;1853;APROVADA
13;;;;19925;ENVIADO POR EMAIL;219,9;1043;14097;;09/02/2023;16/02/2023;;1850;APROVADA
1;;;;12494;NF 12494 O MATERIAL JA FOI ENTREGUE;953,4;1044;14051;;09/02/2023;14/02/2023;;1853;APROVADA
22;;;;13042;NF 13042 O MATERIAL JA FOI ENTREGUE;288;1045;13993;;09/02/2023;09/02/2023;;1853;APROVADA
14;;;;13044;NF 13044 O MATERIAL JA FOI ENTREGUE;197;1046;13997;;09/02/2023;09/02/2023;;1853;APROVADA
605;;;;;NF 13046 O MATERIAL JA FOI ENTREGUE;308;1047;;;09/02/2023;;NAO TEM PEDIDO;1853;APROVADA
2;;;;13047;NF 13047 O MATERIAL JA FOI ENTREGUE;248;1048;13999;;09/02/2023;09/02/2023;;1853;APROVADA
1;;;;44381;NF 44381 O MATERIAL JA FOI ENTREGUE;207;1050;14001;;09/02/2023;09/02/2023;;1853;APROVADA
13;;;;55582;MODELOS ENVIADO POR EMAIL;861,28;1051;14618;;10/02/2023;05/04/2023;;1850;APROVADA
22;;;;;NF 13043 O MATERIAL JA FOI ENTREGUE;108;1052;;;10/02/2023;;NAO TEM PEDIDO;1853;APROVADA
28;;;;5785249;;5071,59;1054;14136;;13/02/2023;23/02/2023;;1852;APROVADA
28;;;;2653;NF 2653;16990;1058;14041;;14/02/2023;14/02/2023;;1852;ATENDIDA
25;;;;2937;NF 2937 O MATERIAL JA FOI ENTREGUE;1600;1060;14048;;14/02/2023;14/02/2023;;1853;APROVADA
1;;;;44407;NF 44407 O MATERIAL JA FOI ENTREGUE;580;1061;14049;;14/02/2023;14/02/2023;;1853;APROVADA
1;;;;4601;NF 4601 O MATERIAL JA FOI ENTREGUE;1094,62;1062;14122;;14/02/2023;23/02/2023;;1853;APROVADA
605;;;;19927;ESPECIFICACOES POR EMAIL;219,9;1064;14104;;14/02/2023;22/02/2023;;1850;APROVADA
1;;;;435871;;8568,1;1065;14158;;15/02/2023;27/02/2023;;1853;APROVADA
8;;;;292;NF 292 O MATERIAL JA FOI ENTREGUE;1890;1066;14068;;15/02/2023;15/02/2023;;1853;APROVADA
1;;;;5437;COMPRAR OS ITENS DE ACORDO COM OS MODELOS DO EMAIL;259,6;1067;14162;;15/02/2023;27/02/2023;;1853;APROVADA
1;;;;1124;NF 1124 O MATERIAL JA FOI ENTREGUE;10589,97;1068;14127;;15/02/2023;23/02/2023;;1853;APROVADA
1;;;;137125;;1364,54;1069;14108;;15/02/2023;22/02/2023;;1851;APROVADA
1;;;;217709;NF 217709 O MATERIAL JA FOI ENTREGUE;180,7;1074;14095;;16/02/2023;16/02/2023;;1853;APROVADA
1;;;;197557;;1024,19;1075;14206;;16/02/2023;02/03/2023;;1853;APROVADA
1;;;;690364;MODELO ENVIADO POR EMAIL;3958;1080;14252;;17/02/2023;06/03/2023;;1850;ATENDIDA
1;;;;;FAVOR SEGUIR ESPECIFICACOES ENVIADA POR EMAIL;1367;1081;14190;;17/02/2023;03/03/2023;;1850;APROVADA
8;;;;443;NF 443 O MATERIAL JA FOI ENTREGUE;1290;1082;14130;;17/02/2023;23/02/2023;;1853;APROVADA
1;;;;;ENVIADO POR EMAIL ATENCAO CAPSULA NESPRESSO PARA RECEPCAO;180;1083;14150;;17/02/2023;27/02/2023;;1850;APROVADA
